well_id,field,DEPTH,PZ,PS,GK,NGK
Well_45,Berezovskoe,1036.1,,,,
Well_45,Berezovskoe,1036.2,,,,
Well_45,Berezovskoe,1036.3,,,,
Well_45,Berezovskoe,1036.4,,,,
Well_45,Berezovskoe,1036.5,,,,
Well_45,Berezovskoe,1036.6,,,,
Well_45,Berezovskoe,1036.7,,,,
Well_45,Berezovskoe,1036.8,,,,
Well_45,Berezovskoe,1036.9,,,,
Well_45,Berezovskoe,1037.0,,,,
Well_45,Berezovskoe,1037.1,,,,
Well_45,Berezovskoe,1037.2,,,,
Well_45,Berezovskoe,1037.3,,,,
Well_45,Berezovskoe,1037.4,,,,
Well_45,Berezovskoe,1037.5,,,,
Well_45,Berezovskoe,1037.6,,,,
Well_45,Berezovskoe,1037.7,,,,
Well_45,Berezovskoe,1037.8,,,,
Well_45,Berezovskoe,1037.9,,,,
Well_45,Berezovskoe,1038.0,,,,
Well_45,Berezovskoe,1038.1,,,,
Well_45,Berezovskoe,1038.2,,,,
Well_45,Berezovskoe,1038.3,,,,
Well_45,Berezovskoe,1038.4,,,,
Well_45,Berezovskoe,1038.5,,,,
Well_45,Berezovskoe,1038.6,,,,
Well_45,Berezovskoe,1038.7,,,,
Well_45,Berezovskoe,1038.8,,,,
Well_45,Berezovskoe,1038.9,,,,
Well_45,Berezovskoe,1039.0,,,,
Well_45,Berezovskoe,1039.1,,,,
Well_45,Berezovskoe,1039.2,,,,
Well_45,Berezovskoe,1039.3,,,,
Well_45,Berezovskoe,1039.4,,,,
Well_45,Berezovskoe,1039.5,,,,
Well_45,Berezovskoe,1039.6,,,,
Well_45,Berezovskoe,1039.7,,,,
Well_45,Berezovskoe,1039.8,,,,
Well_45,Berezovskoe,1039.9,,,,
Well_45,Berezovskoe,1040.0,,,,
Well_45,Berezovskoe,1040.1,,,,
Well_45,Berezovskoe,1040.2,,,,
Well_45,Berezovskoe,1040.3,,,,
Well_45,Berezovskoe,1040.4,,,,
Well_45,Berezovskoe,1040.5,,,,
Well_45,Berezovskoe,1040.6,,,,
Well_45,Berezovskoe,1040.7,,,,
Well_45,Berezovskoe,1040.8,,,,
Well_45,Berezovskoe,1040.9,,,,
Well_45,Berezovskoe,1041.0,,,,
Well_45,Berezovskoe,1041.1,,,,
Well_45,Berezovskoe,1041.2,,,,
Well_45,Berezovskoe,1041.3,,,,
Well_45,Berezovskoe,1041.4,,,,
Well_45,Berezovskoe,1041.5,,,,
Well_45,Berezovskoe,1041.6,,,,
Well_45,Berezovskoe,1041.7,,,,
Well_45,Berezovskoe,1041.8,,,,
Well_45,Berezovskoe,1041.9,,,,
Well_45,Berezovskoe,1042.0,,,,
Well_45,Berezovskoe,1042.1,,,,
Well_45,Berezovskoe,1042.2,,,,
Well_45,Berezovskoe,1042.3,,,,
Well_45,Berezovskoe,1042.4,,,,
Well_45,Berezovskoe,1042.5,,,,
Well_45,Berezovskoe,1042.6,,,,
Well_45,Berezovskoe,1042.7,,,,
Well_45,Berezovskoe,1042.8,,,,
Well_45,Berezovskoe,1042.9,,,,
Well_45,Berezovskoe,1043.0,,,,
Well_45,Berezovskoe,1043.1,,,,
Well_45,Berezovskoe,1043.2,,,,
Well_45,Berezovskoe,1043.3,,,,
Well_45,Berezovskoe,1043.4,,,,
Well_45,Berezovskoe,1043.5,,,,
Well_45,Berezovskoe,1043.6,,,,
Well_45,Berezovskoe,1043.7,,,,
Well_45,Berezovskoe,1043.8,,,,
Well_45,Berezovskoe,1043.9,,,,
Well_45,Berezovskoe,1044.0,,,,
Well_45,Berezovskoe,1044.1,,,,
Well_45,Berezovskoe,1044.2,,,,
Well_45,Berezovskoe,1044.3,,,,
Well_45,Berezovskoe,1044.4,,,,
Well_45,Berezovskoe,1044.5,,,,
Well_45,Berezovskoe,1044.6,,,,
Well_45,Berezovskoe,1044.7,,,,
Well_45,Berezovskoe,1044.8,,,,
Well_45,Berezovskoe,1044.9,,,,
Well_45,Berezovskoe,1045.0,,,,
Well_45,Berezovskoe,1045.1,,,,
Well_45,Berezovskoe,1045.2,,,,
Well_45,Berezovskoe,1045.3,,,,
Well_45,Berezovskoe,1045.4,,,,
Well_45,Berezovskoe,1045.5,,,,
Well_45,Berezovskoe,1045.6,,,,
Well_45,Berezovskoe,1045.7,,,,
Well_45,Berezovskoe,1045.8,,,,
Well_45,Berezovskoe,1045.9,,,,
Well_45,Berezovskoe,1046.0,,,,
Well_45,Berezovskoe,1046.1,,,,
Well_45,Berezovskoe,1046.2,,,,
Well_45,Berezovskoe,1046.3,,,,
Well_45,Berezovskoe,1046.4,,,,
Well_45,Berezovskoe,1046.5,,,,
Well_45,Berezovskoe,1046.6,,,,
Well_45,Berezovskoe,1046.7,,,,
Well_45,Berezovskoe,1046.8,,,,
Well_45,Berezovskoe,1046.9,,,,
Well_45,Berezovskoe,1047.0,,,,
Well_45,Berezovskoe,1047.1,,,,
Well_45,Berezovskoe,1047.2,,,,
Well_45,Berezovskoe,1047.3,,,,
Well_45,Berezovskoe,1047.4,,,,
Well_45,Berezovskoe,1047.5,,,,
Well_45,Berezovskoe,1047.6,,,,
Well_45,Berezovskoe,1047.7,,,,
Well_45,Berezovskoe,1047.8,,,,
Well_45,Berezovskoe,1047.9,,,,
Well_45,Berezovskoe,1048.0,,,,
Well_45,Berezovskoe,1048.1,,,,
Well_45,Berezovskoe,1048.2,,,,
Well_45,Berezovskoe,1048.3,,,,
Well_45,Berezovskoe,1048.4,,,,
Well_45,Berezovskoe,1048.5,,,,
Well_45,Berezovskoe,1048.6,,,,
Well_45,Berezovskoe,1048.7,,,,
Well_45,Berezovskoe,1048.8,,,,
Well_45,Berezovskoe,1048.9,,,,
Well_45,Berezovskoe,1049.0,,,,
Well_45,Berezovskoe,1049.1,,,,
Well_45,Berezovskoe,1049.2,,,,
Well_45,Berezovskoe,1049.3,,,,
Well_45,Berezovskoe,1049.4,,,,
Well_45,Berezovskoe,1049.5,,,,
Well_45,Berezovskoe,1049.6,,,,
Well_45,Berezovskoe,1049.7,,,,
Well_45,Berezovskoe,1049.8,,,,
Well_45,Berezovskoe,1049.9,,,,
Well_45,Berezovskoe,1050.0,,,,
Well_45,Berezovskoe,1050.1,,,,
Well_45,Berezovskoe,1050.2,,,,
Well_45,Berezovskoe,1050.3,,,,
Well_45,Berezovskoe,1050.4,,,,
Well_45,Berezovskoe,1050.5,,,,
Well_45,Berezovskoe,1050.6,,,,
Well_45,Berezovskoe,1050.7,,,,
Well_45,Berezovskoe,1050.8,,,,
Well_45,Berezovskoe,1050.9,,,,
Well_45,Berezovskoe,1051.0,,,,
Well_45,Berezovskoe,1051.1,,,,
Well_45,Berezovskoe,1051.2,,,,
Well_45,Berezovskoe,1051.3,,,,
Well_45,Berezovskoe,1051.4,,,,
Well_45,Berezovskoe,1051.5,,,,
Well_45,Berezovskoe,1051.6,,,,
Well_45,Berezovskoe,1051.7,,,,
Well_45,Berezovskoe,1051.8,,,,
Well_45,Berezovskoe,1051.9,,,,
Well_45,Berezovskoe,1052.0,,,,
Well_45,Berezovskoe,1052.1,,,,
Well_45,Berezovskoe,1052.2,,,,
Well_45,Berezovskoe,1052.3,,,,
Well_45,Berezovskoe,1052.4,,,,
Well_45,Berezovskoe,1052.5,,,,
Well_45,Berezovskoe,1052.6,,,,
Well_45,Berezovskoe,1052.7,,,,
Well_45,Berezovskoe,1052.8,,,,
Well_45,Berezovskoe,1052.9,,,,
Well_45,Berezovskoe,1053.0,,,,
Well_45,Berezovskoe,1053.1,,,,
Well_45,Berezovskoe,1053.2,,,,
Well_45,Berezovskoe,1053.3,,,,
Well_45,Berezovskoe,1053.4,,,,
Well_45,Berezovskoe,1053.5,,,,
Well_45,Berezovskoe,1053.6,,,,
Well_45,Berezovskoe,1053.7,,,,
Well_45,Berezovskoe,1053.8,,,,
Well_45,Berezovskoe,1053.9,,,,
Well_45,Berezovskoe,1054.0,,,,
Well_45,Berezovskoe,1054.1,,,,
Well_45,Berezovskoe,1054.2,,,,
Well_45,Berezovskoe,1054.3,,,,
Well_45,Berezovskoe,1054.4,,,,
Well_45,Berezovskoe,1054.5,,,,
Well_45,Berezovskoe,1054.6,,,,
Well_45,Berezovskoe,1054.7,,,,
Well_45,Berezovskoe,1054.8,,,,
Well_45,Berezovskoe,1054.9,,,,
Well_45,Berezovskoe,1055.0,,,,
Well_45,Berezovskoe,1055.1,,,,
Well_45,Berezovskoe,1055.2,,,,
Well_45,Berezovskoe,1055.3,,,,
Well_45,Berezovskoe,1055.4,,,,
Well_45,Berezovskoe,1055.5,,,,
Well_45,Berezovskoe,1055.6,,,,
Well_45,Berezovskoe,1055.7,,,,
Well_45,Berezovskoe,1055.8,,,,
Well_45,Berezovskoe,1055.9,,,,
Well_45,Berezovskoe,1056.0,,,,
Well_45,Berezovskoe,1056.1,,,,
Well_45,Berezovskoe,1056.2,,,,
Well_45,Berezovskoe,1056.3,,,,
Well_45,Berezovskoe,1056.4,,,,
Well_45,Berezovskoe,1056.5,,,,
Well_45,Berezovskoe,1056.6,,,,
Well_45,Berezovskoe,1056.7,,,,
Well_45,Berezovskoe,1056.8,,,,
Well_45,Berezovskoe,1056.9,,,,
Well_45,Berezovskoe,1057.0,,,,
Well_45,Berezovskoe,1057.1,,,,
Well_45,Berezovskoe,1057.2,,,,
Well_45,Berezovskoe,1057.3,,,,
Well_45,Berezovskoe,1057.4,,,,
Well_45,Berezovskoe,1057.5,,,,
Well_45,Berezovskoe,1057.6,,,,
Well_45,Berezovskoe,1057.7,,,,
Well_45,Berezovskoe,1057.8,,,,
Well_45,Berezovskoe,1057.9,,,,
Well_45,Berezovskoe,1058.0,,,,
Well_45,Berezovskoe,1058.1,,,,
Well_45,Berezovskoe,1058.2,,,,
Well_45,Berezovskoe,1058.3,,,,
Well_45,Berezovskoe,1058.4,,,,
Well_45,Berezovskoe,1058.5,,,,
Well_45,Berezovskoe,1058.6,,,,
Well_45,Berezovskoe,1058.7,,,,
Well_45,Berezovskoe,1058.8,,,,
Well_45,Berezovskoe,1058.9,,,,
Well_45,Berezovskoe,1059.0,,,,
Well_45,Berezovskoe,1059.1,,,,
Well_45,Berezovskoe,1059.2,,,,
Well_45,Berezovskoe,1059.3,,,,
Well_45,Berezovskoe,1059.4,,,,
Well_45,Berezovskoe,1059.5,,,,
Well_45,Berezovskoe,1059.6,,,,
Well_45,Berezovskoe,1059.7,,,,
Well_45,Berezovskoe,1059.8,,,,
Well_45,Berezovskoe,1059.9,,,,
Well_45,Berezovskoe,1060.0,143.716,13.08,6.593,222.44
Well_45,Berezovskoe,1060.1,140.965,13.17,6.664,222.25
Well_45,Berezovskoe,1060.2,138.213,13.25,6.735,222.05
Well_45,Berezovskoe,1060.3,134.191,13.38,6.707,222.05
Well_45,Berezovskoe,1060.4,130.17,13.5,6.679,222.05
Well_45,Berezovskoe,1060.5,126.466,13.63,6.768,221.88
Well_45,Berezovskoe,1060.6,122.762,13.75,6.857,221.71
Well_45,Berezovskoe,1060.7,118.846,13.75,6.925,222.92
Well_45,Berezovskoe,1060.8,114.931,13.75,6.994,224.13
Well_45,Berezovskoe,1060.9,111.332,13.75,7.022,224.97
Well_45,Berezovskoe,1061.0,107.734,13.75,7.05,225.82
Well_45,Berezovskoe,1061.1,105.195,13.75,6.824,226.03
Well_45,Berezovskoe,1061.2,102.655,13.75,6.598,226.25
Well_45,Berezovskoe,1061.3,100.855,13.75,6.628,225.29
Well_45,Berezovskoe,1061.4,99.056,13.75,6.659,224.32
Well_45,Berezovskoe,1061.5,98.738,13.75,6.679,222.9
Well_45,Berezovskoe,1061.6,98.421,13.75,6.7,221.47
Well_45,Berezovskoe,1061.7,98.421,13.92,6.603,219.86
Well_45,Berezovskoe,1061.8,98.421,14.09,6.507,218.24
Well_45,Berezovskoe,1061.9,100.855,14.09,6.545,219.76
Well_45,Berezovskoe,1062.0,103.29,14.09,6.583,221.28
Well_45,Berezovskoe,1062.1,104.56,14.09,6.515,222.97
Well_45,Berezovskoe,1062.2,105.829,14.09,6.446,224.66
Well_45,Berezovskoe,1062.3,106.887,14.09,6.537,224.97
Well_45,Berezovskoe,1062.4,107.946,14.09,6.629,225.29
Well_45,Berezovskoe,1062.5,108.792,13.92,6.693,224.85
Well_45,Berezovskoe,1062.6,109.639,13.75,6.756,224.42
Well_45,Berezovskoe,1062.7,109.851,13.96,6.629,224.8
Well_45,Berezovskoe,1062.8,110.063,14.17,6.502,225.19
Well_45,Berezovskoe,1062.9,107.629,14.05,6.369,223.21
Well_45,Berezovskoe,1063.0,105.194,13.92,6.237,221.23
Well_45,Berezovskoe,1063.1,103.713,14.0,6.308,216.96
Well_45,Berezovskoe,1063.2,102.231,14.09,6.38,212.69
Well_45,Berezovskoe,1063.3,101.702,14.09,6.411,211.65
Well_45,Berezovskoe,1063.4,101.173,14.09,6.441,210.62
Well_45,Berezovskoe,1063.5,101.49,14.17,6.403,211.36
Well_45,Berezovskoe,1063.6,101.808,14.26,6.364,212.11
Well_45,Berezovskoe,1063.7,101.596,14.26,6.28,211.12
Well_45,Berezovskoe,1063.8,101.385,14.26,6.197,210.13
Well_45,Berezovskoe,1063.9,100.75,14.17,6.11,208.81
Well_45,Berezovskoe,1064.0,100.115,14.09,6.024,207.48
Well_45,Berezovskoe,1064.1,98.739,14.42,5.976,205.98
Well_45,Berezovskoe,1064.2,97.363,14.76,5.928,204.49
Well_45,Berezovskoe,1064.3,96.728,14.93,5.948,203.47
Well_45,Berezovskoe,1064.4,96.093,15.09,5.968,202.46
Well_45,Berezovskoe,1064.5,97.046,15.39,5.938,203.91
Well_45,Berezovskoe,1064.6,97.998,15.68,5.907,205.36
Well_45,Berezovskoe,1064.7,99.162,15.64,5.961,205.31
Well_45,Berezovskoe,1064.8,100.326,15.6,6.014,205.26
Well_45,Berezovskoe,1064.9,102.337,16.02,6.052,207.17
Well_45,Berezovskoe,1065.0,104.348,16.44,6.09,209.07
Well_45,Berezovskoe,1065.1,106.888,16.9,6.029,208.78
Well_45,Berezovskoe,1065.2,109.428,17.36,5.968,208.49
Well_45,Berezovskoe,1065.3,112.708,17.82,5.956,209.48
Well_45,Berezovskoe,1065.4,115.989,18.28,5.943,210.47
Well_45,Berezovskoe,1065.5,119.164,18.83,5.978,212.21
Well_45,Berezovskoe,1065.6,122.339,19.37,6.014,213.95
Well_45,Berezovskoe,1065.7,125.408,20.04,5.968,213.49
Well_45,Berezovskoe,1065.8,128.477,20.71,5.923,213.03
Well_45,Berezovskoe,1065.9,130.805,21.43,5.882,213.39
Well_45,Berezovskoe,1066.0,133.133,22.14,5.841,213.75
Well_45,Berezovskoe,1066.1,135.567,22.93,5.872,214.67
Well_45,Berezovskoe,1066.2,138.002,23.73,5.902,215.59
Well_45,Berezovskoe,1066.3,139.695,24.36,5.993,216.43
Well_45,Berezovskoe,1066.4,141.388,24.99,6.085,217.27
Well_45,Berezovskoe,1066.5,142.023,25.7,6.136,216.65
Well_45,Berezovskoe,1066.6,142.658,26.42,6.187,216.02
Well_45,Berezovskoe,1066.7,142.129,27.25,6.085,215.8
Well_45,Berezovskoe,1066.8,141.6,28.09,5.983,215.59
Well_45,Berezovskoe,1066.9,140.33,28.97,5.917,216.29
Well_45,Berezovskoe,1067.0,139.06,29.85,5.851,216.99
Well_45,Berezovskoe,1067.1,138.001,30.69,6.001,216.67
Well_45,Berezovskoe,1067.2,136.943,31.53,6.151,216.36
Well_45,Berezovskoe,1067.3,135.885,32.2,6.245,215.63
Well_45,Berezovskoe,1067.4,134.827,32.87,6.339,214.91
Well_45,Berezovskoe,1067.5,134.404,33.38,6.238,214.24
Well_45,Berezovskoe,1067.6,133.98,33.88,6.136,213.56
Well_45,Berezovskoe,1067.7,134.191,34.13,6.065,212.81
Well_45,Berezovskoe,1067.8,134.403,34.38,5.994,212.06
Well_45,Berezovskoe,1067.9,135.038,34.3,5.91,211.89
Well_45,Berezovskoe,1068.0,135.673,34.21,5.826,211.73
Well_45,Berezovskoe,1068.1,136.837,34.13,5.894,212.23
Well_45,Berezovskoe,1068.2,138.002,34.05,5.963,212.74
Well_45,Berezovskoe,1068.3,139.378,33.96,6.067,212.14
Well_45,Berezovskoe,1068.4,140.753,33.88,6.171,211.53
Well_45,Berezovskoe,1068.5,142.234,33.92,6.207,212.4
Well_45,Berezovskoe,1068.6,143.716,33.96,6.243,213.27
Well_45,Berezovskoe,1068.7,145.304,34.09,6.21,213.99
Well_45,Berezovskoe,1068.8,146.891,34.21,6.177,214.72
Well_45,Berezovskoe,1068.9,148.585,34.55,6.131,215.25
Well_45,Berezovskoe,1069.0,150.278,34.88,6.085,215.78
Well_45,Berezovskoe,1069.1,151.442,34.76,6.197,215.42
Well_45,Berezovskoe,1069.2,152.606,34.63,6.309,215.06
Well_45,Berezovskoe,1069.3,153.876,34.97,6.213,215.68
Well_45,Berezovskoe,1069.4,155.146,35.3,6.116,216.31
Well_45,Berezovskoe,1069.5,155.464,35.72,6.118,216.65
Well_45,Berezovskoe,1069.6,155.781,36.14,152.69,216.99
Well_45,Berezovskoe,1069.7,154.511,36.52,6.23,215.71
Well_45,Berezovskoe,1069.8,153.241,36.9,6.339,214.43
Well_45,Berezovskoe,1069.9,152.288,37.07,6.398,212.55
Well_45,Berezovskoe,1070.0,151.336,37.23,6.456,210.66
Well_45,Berezovskoe,1070.1,151.336,37.19,6.337,209.14
Well_45,Berezovskoe,1070.2,151.336,37.15,6.217,207.62
Well_45,Berezovskoe,1070.3,151.653,37.15,6.174,206.3
Well_45,Berezovskoe,1070.4,151.971,37.15,6.131,204.97
Well_45,Berezovskoe,1070.5,152.712,36.86,6.156,205.36
Well_45,Berezovskoe,1070.6,153.453,36.56,6.182,205.74
Well_45,Berezovskoe,1070.7,154.406,36.18,6.182,205.43
Well_45,Berezovskoe,1070.8,155.358,35.81,6.182,205.12
Well_45,Berezovskoe,1070.9,156.416,35.56,6.345,205.96
Well_45,Berezovskoe,1071.0,157.474,35.3,6.507,206.8
Well_45,Berezovskoe,1071.1,158.32,34.88,6.329,208.13
Well_45,Berezovskoe,1071.2,159.167,34.47,6.151,209.46
Well_45,Berezovskoe,1071.3,159.802,34.13,6.197,210.62
Well_45,Berezovskoe,1071.4,160.437,33.79,6.243,211.77
Well_45,Berezovskoe,1071.5,161.284,33.67,6.306,212.96
Well_45,Berezovskoe,1071.6,162.131,33.54,6.37,214.14
Well_45,Berezovskoe,1071.7,163.401,33.25,6.428,214.69
Well_45,Berezovskoe,1071.8,164.671,32.96,6.486,215.25
Well_45,Berezovskoe,1071.9,166.153,32.7,6.436,214.84
Well_45,Berezovskoe,1072.0,167.634,32.45,6.385,214.43
Well_45,Berezovskoe,1072.1,169.327,32.08,6.233,213.56
Well_45,Berezovskoe,1072.2,171.02,31.7,6.08,212.69
Well_45,Berezovskoe,1072.3,172.607,31.4,5.918,214.6
Well_45,Berezovskoe,1072.4,174.195,31.11,5.755,216.5
Well_45,Berezovskoe,1072.5,175.783,30.99,5.762,217.69
Well_45,Berezovskoe,1072.6,177.37,30.86,5.77,218.87
Well_45,Berezovskoe,1072.7,178.534,30.86,5.714,219.37
Well_45,Berezovskoe,1072.8,179.698,30.86,5.658,219.88
Well_45,Berezovskoe,1072.9,180.016,30.82,5.773,218.8
Well_45,Berezovskoe,1073.0,180.333,30.78,5.887,217.71
Well_45,Berezovskoe,1073.1,178.64,30.65,5.824,217.11
Well_45,Berezovskoe,1073.2,176.947,30.52,5.76,216.5
Well_45,Berezovskoe,1073.3,173.561,30.02,5.92,215.78
Well_45,Berezovskoe,1073.4,170.174,29.52,6.08,215.06
Well_45,Berezovskoe,1073.5,165.94,29.69,6.057,213.75
Well_45,Berezovskoe,1073.6,161.707,29.85,6.034,212.45
Well_45,Berezovskoe,1073.7,157.58,29.85,6.123,211.17
Well_45,Berezovskoe,1073.8,153.453,29.85,6.212,209.89
Well_45,Berezovskoe,1073.9,149.219,29.69,6.342,210.11
Well_45,Berezovskoe,1074.0,144.986,29.52,6.471,210.33
Well_45,Berezovskoe,1074.1,139.695,29.35,6.621,209.53
Well_45,Berezovskoe,1074.2,134.403,29.18,6.771,208.73
Well_45,Berezovskoe,1074.3,129.217,29.01,6.938,207.67
Well_45,Berezovskoe,1074.4,124.032,28.85,7.106,206.61
Well_45,Berezovskoe,1074.5,121.598,28.68,7.058,205.79
Well_45,Berezovskoe,1074.6,119.164,28.51,7.01,204.97
Well_45,Berezovskoe,1074.7,117.894,28.51,6.987,204.1
Well_45,Berezovskoe,1074.8,116.624,28.51,6.964,203.23
Well_45,Berezovskoe,1074.9,115.883,28.51,7.051,202.73
Well_45,Berezovskoe,1075.0,115.142,28.51,7.137,202.22
Well_45,Berezovskoe,1075.1,114.084,28.68,7.167,202.87
Well_45,Berezovskoe,1075.2,113.026,28.85,7.197,203.52
Well_45,Berezovskoe,1075.3,111.862,29.01,7.063,203.09
Well_45,Berezovskoe,1075.4,110.698,29.18,6.928,202.65
Well_45,Berezovskoe,1075.5,109.322,29.27,6.971,203.11
Well_45,Berezovskoe,1075.6,107.946,29.35,7.015,203.57
Well_45,Berezovskoe,1075.7,106.465,29.52,7.035,203.09
Well_45,Berezovskoe,1075.8,104.983,29.69,7.055,202.61
Well_45,Berezovskoe,1075.9,103.607,30.15,6.862,203.16
Well_45,Berezovskoe,1076.0,102.231,30.61,6.669,203.72
Well_45,Berezovskoe,1076.1,100.644,31.15,6.709,203.62
Well_45,Berezovskoe,1076.2,99.056,31.7,6.75,203.52
Well_45,Berezovskoe,1076.3,97.046,32.28,6.608,204.2
Well_45,Berezovskoe,1076.4,95.035,32.87,6.466,204.87
Well_45,Berezovskoe,1076.5,92.919,33.58,6.532,203.86
Well_45,Berezovskoe,1076.6,90.802,34.3,6.598,202.85
Well_45,Berezovskoe,1076.7,90.484,35.22,6.484,202.92
Well_45,Berezovskoe,1076.8,90.167,36.14,6.37,202.99
Well_45,Berezovskoe,1076.9,90.272,37.07,6.303,202.8
Well_45,Berezovskoe,1077.0,90.378,37.99,6.237,202.61
Well_45,Berezovskoe,1077.1,90.907,38.45,6.346,202.44
Well_45,Berezovskoe,1077.2,91.437,38.91,6.456,202.27
Well_45,Berezovskoe,1077.3,92.389,38.99,6.543,202.63
Well_45,Berezovskoe,1077.4,93.342,39.08,6.629,202.99
Well_45,Berezovskoe,1077.5,93.553,39.33,6.698,203.72
Well_45,Berezovskoe,1077.6,93.765,39.58,6.766,204.44
Well_45,Berezovskoe,1077.7,91.225,39.96,6.801,205.14
Well_45,Berezovskoe,1077.8,88.685,40.33,6.837,205.84
Well_45,Berezovskoe,1077.9,81.171,40.88,6.618,206.08
Well_45,Berezovskoe,1078.0,73.657,41.43,6.4,206.32
Well_45,Berezovskoe,1078.1,65.085,41.84,6.504,204.97
Well_45,Berezovskoe,1078.2,56.513,42.26,6.608,203.62
Well_45,Berezovskoe,1078.3,52.492,42.81,6.75,202.63
Well_45,Berezovskoe,1078.4,48.47,43.35,6.893,201.64
Well_45,Berezovskoe,1078.5,47.2,43.94,7.086,201.4
Well_45,Berezovskoe,1078.6,45.93,44.53,7.279,201.16
Well_45,Berezovskoe,1078.7,44.978,44.82,7.235,199.95
Well_45,Berezovskoe,1078.8,44.025,45.12,7.192,198.75
Well_45,Berezovskoe,1078.9,42.966,44.65,7.057,197.73
Well_45,Berezovskoe,1079.0,41.908,44.19,6.923,196.72
Well_45,Berezovskoe,1079.1,43.284,43.82,6.809,197.23
Well_45,Berezovskoe,1079.2,44.66,43.44,6.695,197.73
Well_45,Berezovskoe,1079.3,48.364,42.77,6.759,199.08
Well_45,Berezovskoe,1079.4,52.068,42.1,6.822,200.43
Well_45,Berezovskoe,1079.5,55.983,41.51,6.944,201.81
Well_45,Berezovskoe,1079.6,59.899,40.92,7.065,203.18
Well_45,Berezovskoe,1079.7,63.18,40.54,7.119,204.22
Well_45,Berezovskoe,1079.8,66.461,40.17,7.172,205.26
Well_45,Berezovskoe,1079.9,69.319,40.29,7.014,204.87
Well_45,Berezovskoe,1080.0,72.176,40.42,6.857,204.49
Well_45,Berezovskoe,1080.1,74.081,40.71,117.35,203.91
Well_45,Berezovskoe,1080.2,75.986,41.01,6.512,203.33
Well_45,Berezovskoe,1080.3,77.044,41.47,6.466,204.08
Well_45,Berezovskoe,1080.4,78.102,41.93,6.42,204.83
Well_45,Berezovskoe,1080.5,78.525,42.18,6.453,205.89
Well_45,Berezovskoe,1080.6,78.949,42.43,6.486,206.95
Well_45,Berezovskoe,1080.7,79.16,43.02,6.502,208.59
Well_45,Berezovskoe,1080.8,79.372,43.61,6.517,210.23
Well_45,Berezovskoe,1080.9,80.536,44.15,6.631,210.93
Well_45,Berezovskoe,1081.0,81.7,44.7,6.745,211.63
Well_45,Berezovskoe,1081.1,82.547,45.41,6.684,209.58
Well_45,Berezovskoe,1081.2,83.394,46.12,6.623,207.53
Well_45,Berezovskoe,1081.3,83.817,46.71,6.747,208.08
Well_45,Berezovskoe,1081.4,84.24,47.3,6.872,208.64
Well_45,Berezovskoe,1081.5,83.499,48.05,6.834,208.2
Well_45,Berezovskoe,1081.6,82.759,48.81,6.796,207.77
Well_45,Berezovskoe,1081.7,77.256,49.6,6.697,208.85
Well_45,Berezovskoe,1081.8,71.752,50.4,6.598,209.94
Well_45,Berezovskoe,1081.9,64.344,51.32,6.659,210.45
Well_45,Berezovskoe,1082.0,56.936,52.24,6.72,210.95
Well_45,Berezovskoe,1082.1,51.222,53.21,6.738,206.49
Well_45,Berezovskoe,1082.2,45.507,54.17,6.756,202.03
Well_45,Berezovskoe,1082.3,42.121,55.39,6.796,200.19
Well_45,Berezovskoe,1082.4,38.734,56.6,6.837,198.36
Well_45,Berezovskoe,1082.5,38.099,57.4,6.819,196.67
Well_45,Berezovskoe,1082.6,37.464,58.2,6.801,194.98
Well_45,Berezovskoe,1082.7,37.887,58.53,6.74,192.11
Well_45,Berezovskoe,1082.8,38.31,58.87,6.679,189.24
Well_45,Berezovskoe,1082.9,37.252,57.95,6.7,187.67
Well_45,Berezovskoe,1083.0,36.194,57.02,6.72,186.1
Well_45,Berezovskoe,1083.1,34.924,55.56,6.765,187.67
Well_45,Berezovskoe,1083.2,33.654,54.09,6.811,189.24
Well_45,Berezovskoe,1083.3,35.982,52.66,6.74,190.83
Well_45,Berezovskoe,1083.4,38.31,51.24,6.669,192.42
Well_45,Berezovskoe,1083.5,41.591,49.73,6.549,194.26
Well_45,Berezovskoe,1083.6,44.872,48.22,6.43,196.09
Well_45,Berezovskoe,1083.7,47.835,47.21,6.351,196.89
Well_45,Berezovskoe,1083.8,50.798,46.21,6.273,197.68
Well_45,Berezovskoe,1083.9,53.549,44.7,6.308,197.56
Well_45,Berezovskoe,1084.0,56.301,43.19,6.344,197.44
Well_45,Berezovskoe,1084.1,58.735,41.8,6.415,198.7
Well_45,Berezovskoe,1084.2,61.169,40.42,6.486,199.95
Well_45,Berezovskoe,1084.3,63.391,40.0,6.537,201.09
Well_45,Berezovskoe,1084.4,65.614,39.58,6.588,202.22
Well_45,Berezovskoe,1084.5,66.884,39.41,6.519,201.76
Well_45,Berezovskoe,1084.6,68.154,39.24,6.451,201.3
Well_45,Berezovskoe,1084.7,65.614,39.16,6.525,201.81
Well_45,Berezovskoe,1084.8,63.074,39.08,6.598,202.32
Well_45,Berezovskoe,1084.9,56.724,39.25,6.557,200.92
Well_45,Berezovskoe,1085.0,50.375,39.41,6.517,199.52
Well_45,Berezovskoe,1085.1,39.284,39.75,6.641,197.11
Well_45,Berezovskoe,1085.2,28.193,40.08,6.766,194.69
Well_45,Berezovskoe,1085.3,21.505,40.5,6.994,194.19
Well_45,Berezovskoe,1085.4,14.816,40.92,7.223,193.68
Well_45,Berezovskoe,1085.5,12.043,41.38,7.459,191.8
